id,created_at,total_amount,customer_age,customer_gender,store_location
8566,2025-03-22T16:08:10,1915.82,53,Female,Region 7
5184,2025-02-19T14:03:44,61.92,12,Other,Region 2
4273,2025-02-10T09:12:30,562.03,22,Male,Region 10
3347,2025-02-01T16:55:27,1034.13,36,Other,Region 9
10973,2025-04-15T10:58:47,554.59,73,Other,Region 8
11735,2025-04-22T06:19:31,1960.45,71,Other,Region 1
5148,2025-02-18T18:52:51,27.35,28,Other,Region 5
3911,2025-02-08T13:57:55,970.09,69,Other,Region 3
4352,2025-02-11T15:58:55,308.67,23,Male,Region 5
6485,2025-03-03T11:30:25,1137.8,61,Male,Region 8
2145,2025-01-20T06:08:17,1064.58,62,Male,Region 6
15459,2025-05-27T18:19:15,452.73,55,Female,Region 1
10576,2025-04-10T14:56:00,740.26,60,Male,Region 7
4916,2025-02-17T18:02:34,177.32,52,Female,Region 6
7492,2025-03-12T12:52:46,876.03,40,Female,Region 1
5181,2025-02-19T17:49:23,1769.78,77,Other,Region 6
15222,2025-05-25T09:53:36,165.72,67,Female,Region 5
12319,2025-04-27T22:00:06,629.8,62,Male,Region 3
1189,2025-01-12T07:37:26,795.74,56,Female,Region 8
153,2025-01-02T17:29:01,676.38,46,Other,Region 5
7509,2025-03-12T11:21:30,374.68,48,Male,Region 6
10178,2025-04-06T10:25:33,352.7,11,Female,Region 10
9225,2025-03-29T11:11:42,1428.9,77,Female,Region 6
1639,2025-01-16T16:00:43,141.8,13,Other,Region 7
1201,2025-01-12T21:12:05,639.76,51,Other,Region 10
8809,2025-03-25T14:32:59,780.84,11,Female,Region 4
3493,2025-02-03T20:29:00,173.16,24,Male,Region 3
8289,2025-03-20T19:51:46,522.67,13,Other,Region 1
15344,2025-05-26T22:09:53,825.87,32,Male,Region 10
2171,2025-01-20T16:27:15,734.13,39,Other,Region 7
5719,2025-02-24T22:27:04,1987.66,33,Female,Region 7
14433,2025-05-16T17:11:08,788.8,11,Other,Region 2
1128,2025-01-11T20:58:20,834.66,33,Male,Region 3
14406,2025-05-16T14:36:55,2483.97,70,Other,Region 1
4003,2025-02-08T09:31:12,1045.3,34,Male,Region 10
6055,2025-02-27T06:11:44,848.89,37,Male,Region 1
4670,2025-02-14T09:25:32,1516.01,31,Other,Region 7
2585,2025-01-25T16:07:14,219.79,71,Female,Region 5
7180,2025-03-09T17:33:39,1126.47,76,Other,Region 8
13661,2025-05-08T14:51:27,1098.36,10,Other,Region 8
8901,2025-03-26T22:41:36,100.14,71,Female,Region 8
11527,2025-04-20T18:31:26,1010.54,62,Male,Region 2
4957,2025-02-17T13:16:21,1799.46,15,Male,Region 5
10022,2025-04-05T15:04:29,1421.82,35,Male,Region 2
15684,2025-05-31T18:43:05,829.27,79,Female,Region 3
10715,2025-04-12T17:32:10,956.91,52,Male,Region 2
8667,2025-03-23T14:50:46,262.38,15,Male,Region 8
129,2025-01-02T22:58:00,1015.74,79,Other,Region 6
10943,2025-04-14T20:27:16,964.9,51,Male,Region 10
13388,2025-05-06T19:36:46,1381.43,56,Male,Region 6
9087,2025-03-28T21:30:43,1145.9,10,Other,Region 10
4906,2025-02-17T06:40:57,442.38,23,Male,Region 5
10869,2025-04-14T17:55:39,53.04,47,Male,Region 10
1698,2025-01-16T20:45:20,258.9,64,Other,Region 10
14388,2025-05-15T22:05:54,1704.42,25,Male,Region 5
2201,2025-01-20T19:26:01,1170.3,75,Other,Region 5
15685,2025-05-31T21:21:00,2264.63,43,Female,Region 5
1892,2025-01-18T06:09:27,487.24,33,Other,Region 3
14578,2025-05-17T13:30:38,1267.82,75,Other,Region 5
1754,2025-01-17T10:36:58,1198.31,29,Male,Region 7
12164,2025-04-26T13:45:51,594.19,80,Male,Region 6
15554,2025-05-29T22:57:00,567.05,50,Male,Region 8
2547,2025-01-25T12:17:05,958.64,43,Male,Region 6
4463,2025-02-12T11:24:44,1085.65,52,Male,Region 4
4617,2025-02-13T12:14:03,687.74,58,Female,Region 2
9910,2025-04-04T06:01:23,998.56,74,Other,Region 9
3451,2025-02-03T11:26:16,2033.25,49,Female,Region 8
11758,2025-04-22T08:51:43,568.36,10,Other,Region 8
5618,2025-02-23T08:11:15,592.96,54,Other,Region 5
3336,2025-02-01T08:54:56,1733.44,55,Other,Region 5
11264,2025-04-17T08:01:41,1413.81,48,Female,Region 5
10392,2025-04-08T12:31:35,1825.13,28,Male,Region 6
13975,2025-05-11T12:15:17,1131.07,49,Male,Region 2
4326,2025-02-11T18:25:16,1994.39,28,Male,Region 6
8281,2025-03-20T07:44:28,1989.18,37,Male,Region 4
8005,2025-03-18T14:20:51,1248.52,14,Male,Region 1
4115,2025-02-09T11:37:14,212.34,41,Male,Region 8
14834,2025-05-20T21:57:31,215.76,33,Female,Region 2
14880,2025-05-21T19:12:43,59.76,32,Other,Region 4
13863,2025-05-10T06:12:48,881.42,73,Other,Region 2
833,2025-01-09T19:16:15,1429.03,65,Female,Region 7
1513,2025-01-14T11:20:36,1501.73,16,Male,Region 3
10393,2025-04-08T06:57:25,83.6,20,Male,Region 1
15404,2025-05-26T18:25:59,819.93,39,Female,Region 8
15673,2025-05-31T13:24:43,1048.26,11,Female,Region 8
4534,2025-02-13T09:09:01,886.15,32,Other,Region 1
723,2025-01-07T11:48:29,141.76,53,Female,Region 8
59,2025-01-01T12:07:08,1477.27,32,Female,Region 3
5465,2025-02-22T14:43:34,162.14,19,Other,Region 3
12635,2025-04-30T06:55:36,1079.44,63,Male,Region 8
2144,2025-01-20T06:48:57,798.24,79,Other,Region 3
10439,2025-04-09T10:43:43,1980.46,15,Male,Region 3
4292,2025-02-10T09:34:24,358.66,26,Other,Region 2
2648,2025-01-26T10:10:37,1221.25,59,Male,Region 7
12145,2025-04-26T10:32:50,288.39,16,Male,Region 8
7240,2025-03-10T20:18:07,2150.21,67,Female,Region 6
9039,2025-03-27T15:11:19,350.52,76,Other,Region 8
11562,2025-04-20T12:15:39,1541.54,16,Male,Region 6
7008,2025-03-08T22:25:54,691.24,73,Female,Region 7
9190,2025-03-29T07:12:49,1907.47,12,Female,Region 1
159,2025-01-02T14:07:37,920.76,33,Female,Region 2
15501,2025-05-28T18:08:27,840.79,48,Female,Region 5
1233,2025-01-12T07:04:14,936.33,66,Female,Region 5
14469,2025-05-16T16:36:49,1624.66,40,Other,Region 3
11322,2025-04-18T13:48:01,1446.01,49,Male,Region 1
14810,2025-05-20T13:11:11,538.07,73,Female,Region 6
2443,2025-01-24T07:33:52,269.37,20,Female,Region 7
8939,2025-03-26T20:27:06,91.9,80,Female,Region 1
591,2025-01-06T09:51:20,1294.59,28,Female,Region 6
13675,2025-05-09T06:31:39,1598.72,74,Other,Region 9
6050,2025-02-27T14:34:33,2412.01,17,Female,Region 10
9544,2025-04-01T12:52:08,1884.09,33,Male,Region 3
9053,2025-03-27T15:35:15,98.58,60,Female,Region 4
2427,2025-01-24T07:14:16,775.93,33,Female,Region 4
7042,2025-03-08T12:35:01,59.25,15,Female,Region 7
2089,2025-01-19T18:14:00,829.97,58,Male,Region 9
686,2025-01-07T09:37:12,1001.87,40,Male,Region 10
5051,2025-02-18T06:10:24,1542.97,12,Male,Region 6
5975,2025-02-26T06:02:55,282.54,79,Other,Region 7
14729,2025-05-20T06:00:49,672.29,78,Male,Region 3
13044,2025-05-03T16:46:38,723.32,46,Other,Region 2
14102,2025-05-12T17:22:12,248.69,64,Male,Region 1
654,2025-01-06T20:27:09,1583.06,74,Male,Region 5
14728,2025-05-20T21:50:59,735.61,54,Male,Region 5
5863,2025-02-25T15:12:56,891.86,53,Other,Region 9
3442,2025-02-03T07:12:28,1163.55,65,Other,Region 10
11175,2025-04-17T16:10:52,397.14,16,Male,Region 3
4089,2025-02-09T07:42:51,856.49,72,Other,Region 6
10928,2025-04-14T18:44:18,847.25,38,Other,Region 1
1685,2025-01-16T18:41:41,489.39,67,Other,Region 4
5795,2025-02-24T18:12:40,1742.81,74,Female,Region 8
12782,2025-05-01T20:24:47,362.17,74,Male,Region 5
9174,2025-03-29T12:09:28,1115.41,64,Other,Region 8
14486,2025-05-16T18:06:20,1267.83,46,Other,Region 2
14332,2025-05-15T11:55:13,841.62,19,Other,Region 1
15356,2025-05-26T15:23:44,611.42,55,Other,Region 9
10169,2025-04-06T18:40:02,347.48,68,Female,Region 10
12280,2025-04-27T08:42:42,828.47,57,Female,Region 9
2533,2025-01-25T20:49:12,2209.21,17,Female,Region 6
3879,2025-02-07T11:04:54,1719.29,79,Female,Region 9
14166,2025-05-12T10:54:50,783.4,47,Male,Region 2
2663,2025-01-26T08:57:19,1369.74,45,Other,Region 6
13106,2025-05-04T17:27:10,969.85,37,Male,Region 2
13284,2025-05-05T09:21:36,1650.1,73,Other,Region 6
2901,2025-01-28T15:28:59,153.77,61,Male,Region 3
14442,2025-05-16T11:28:48,1970.79,70,Female,Region 1
6756,2025-03-06T06:47:03,1941.64,22,Other,Region 10
407,2025-01-04T17:23:58,935.36,63,Male,Region 3
2939,2025-01-28T19:26:53,1998.81,63,Male,Region 3
12068,2025-04-24T12:28:35,900.85,60,Female,Region 10
5443,2025-02-22T17:53:09,411.95,15,Other,Region 8
12819,2025-05-01T12:07:28,661.21,80,Other,Region 4
6746,2025-03-06T10:50:46,22.88,34,Male,Region 9
13144,2025-05-04T06:19:50,2334.69,67,Female,Region 2
10976,2025-04-15T20:09:51,17.42,29,Other,Region 4
14157,2025-05-12T11:48:03,26.36,59,Female,Region 3
12044,2025-04-24T10:36:40,603.43,58,Female,Region 5
15142,2025-05-24T07:10:22,613.77,22,Female,Region 9
4066,2025-02-09T16:28:15,2138.26,72,Female,Region 9
15543,2025-05-29T19:51:36,1937.42,60,Male,Region 6
2609,2025-01-25T14:02:40,1251.44,34,Other,Region 2
12901,2025-05-02T07:52:35,439.76,27,Other,Region 2
11490,2025-04-19T18:25:16,138.08,52,Other,Region 7
1772,2025-01-17T10:53:10,1005.43,55,Other,Region 2
6268,2025-03-01T12:57:18,389.18,55,Male,Region 4
14290,2025-05-14T06:55:28,361.28,80,Female,Region 2
635,2025-01-06T16:36:40,898.66,37,Female,Region 5
14068,2025-05-12T07:00:14,1188.04,35,Other,Region 2
7712,2025-03-15T15:34:18,1621.64,60,Male,Region 9
3645,2025-02-05T11:47:40,984.65,38,Male,Region 4
3270,2025-01-31T20:58:50,656.88,63,Female,Region 5
13379,2025-05-06T22:32:23,2472.86,43,Other,Region 9
15048,2025-05-23T15:11:13,796.35,55,Female,Region 4
7542,2025-03-13T20:43:15,959.33,78,Male,Region 6
5729,2025-02-24T19:18:21,800.46,27,Female,Region 6
5001,2025-02-17T12:39:53,308.34,30,Other,Region 1
13444,2025-05-07T20:07:17,203.58,16,Other,Region 7
13031,2025-05-03T11:13:28,1175.55,75,Female,Region 7
14276,2025-05-14T06:49:12,449.95,20,Male,Region 7
3729,2025-02-06T08:37:39,1368.6,61,Other,Region 9
3653,2025-02-05T07:01:43,815.64,14,Male,Region 10
388,2025-01-04T06:54:14,1199.12,23,Female,Region 2
10814,2025-04-13T07:04:18,891.18,42,Other,Region 3
3165,2025-01-30T16:21:39,709.6,11,Female,Region 9
6529,2025-03-04T06:52:53,1234.85,38,Other,Region 1
5379,2025-02-21T09:21:59,1010.16,56,Female,Region 5
4565,2025-02-13T09:34:33,282.68,32,Male,Region 7
14162,2025-05-12T15:20:22,444.14,42,Female,Region 4
1138,2025-01-11T19:15:50,399.96,39,Male,Region 5
12671,2025-04-30T06:00:34,428.85,63,Female,Region 9
4574,2025-02-13T22:13:28,83.24,73,Male,Region 9
5754,2025-02-24T10:51:14,233.66,79,Other,Region 9
10511,2025-04-09T16:42:46,1141.92,71,Female,Region 10
8347,2025-03-20T13:17:39,761.95,42,Other,Region 5
6549,2025-03-04T17:36:49,1258.24,21,Male,Region 5
11134,2025-04-16T20:27:04,1165.45,65,Female,Region 5
13823,2025-05-10T07:42:27,1109.24,72,Other,Region 4
15680,2025-05-31T08:09:06,1804.02,10,Female,Region 10
5426,2025-02-21T07:07:44,407.92,69,Female,Region 8
453,2025-01-05T12:22:18,1134.62,53,Male,Region 4
1890,2025-01-18T16:10:46,1458.62,65,Female,Region 1
14370,2025-05-15T07:33:33,1495.18,26,Female,Region 8
4280,2025-02-10T18:47:15,717.64,34,Female,Region 9
2926,2025-01-28T13:55:48,71.33,49,Other,Region 2
9513,2025-03-31T21:43:10,2613.9,47,Other,Region 6
4350,2025-02-11T18:14:32,2003.48,79,Female,Region 3
627,2025-01-06T22:06:34,150.72,17,Other,Region 5
1777,2025-01-17T14:22:41,1323.09,30,Female,Region 4
9775,2025-04-03T06:12:55,74.23,73,Female,Region 7
7120,2025-03-09T22:00:57,844.53,37,Male,Region 5
5664,2025-02-23T20:55:19,1004.32,67,Other,Region 6
11937,2025-04-23T10:23:13,289.44,80,Male,Region 4
12885,2025-05-01T14:51:37,488.88,44,Other,Region 2
5140,2025-02-18T07:56:51,914.5,65,Female,Region 7
7150,2025-03-09T11:04:44,866.35,25,Male,Region 1
9933,2025-04-04T16:27:29,652.04,10,Other,Region 5
8380,2025-03-21T12:03:19,209.48,17,Other,Region 6
1895,2025-01-18T11:29:34,989.54,58,Female,Region 4
6312,2025-03-01T06:05:50,937.21,35,Other,Region 7
14738,2025-05-20T13:39:05,1044.88,25,Other,Region 9
9447,2025-03-31T13:47:25,1512.44,60,Female,Region 3
3115,2025-01-30T21:14:12,1699.57,14,Male,Region 2
4174,2025-02-09T21:52:45,1496.63,35,Male,Region 9
728,2025-01-07T21:08:13,1419.41,33,Other,Region 9
11613,2025-04-20T07:14:10,1203.27,64,Other,Region 3
7145,2025-03-09T07:28:00,140.63,26,Other,Region 10
28,2025-01-01T19:58:08,969.45,22,Male,Region 4
8519,2025-03-22T20:03:08,2026.07,59,Female,Region 2
13214,2025-05-05T12:41:35,224.65,14,Male,Region 4
8822,2025-03-25T07:37:49,66.6,26,Other,Region 2
11254,2025-04-17T21:25:01,1202.3,62,Male,Region 10
11788,2025-04-22T13:43:09,1232.28,23,Female,Region 1
12157,2025-04-26T10:16:42,1501.29,29,Female,Region 5
12076,2025-04-24T11:57:30,500.18,67,Other,Region 4
10988,2025-04-15T21:11:46,176.1,48,Male,Region 4
3229,2025-01-31T07:56:46,612.25,47,Other,Region 8
5968,2025-02-26T17:02:55,2238.86,42,Other,Region 6
7067,2025-03-08T12:46:53,2298.77,10,Female,Region 10
1147,2025-01-11T22:37:24,696.44,38,Other,Region 2
10883,2025-04-14T17:12:25,1798.44,35,Other,Region 2
5410,2025-02-21T18:25:13,2091.97,33,Other,Region 1
10210,2025-04-06T12:29:54,643.36,70,Other,Region 4
5144,2025-02-18T08:27:37,1233.87,35,Other,Region 2
15233,2025-05-25T07:44:04,1155.07,67,Other,Region 4
13894,2025-05-10T11:42:48,686.19,11,Other,Region 6
2042,2025-01-19T20:08:21,1217.65,15,Other,Region 8
11793,2025-04-22T21:20:28,1309.61,42,Male,Region 8
14747,2025-05-20T11:02:38,21.6,45,Male,Region 4
4921,2025-02-17T09:53:59,772.62,49,Other,Region 3
8309,2025-03-20T12:32:07,609.02,39,Other,Region 8
5068,2025-02-18T15:14:55,1874.14,17,Female,Region 2
10927,2025-04-14T17:19:56,733.75,38,Male,Region 3
6692,2025-03-05T20:15:58,623.11,57,Male,Region 3
5345,2025-02-20T14:03:15,59.07,52,Other,Region 7
6593,2025-03-04T11:22:45,671.04,23,Other,Region 3
11424,2025-04-19T19:28:45,311.96,64,Female,Region 4
4845,2025-02-16T11:43:02,128.95,29,Other,Region 2
9084,2025-03-28T12:46:48,303.26,56,Female,Region 10
2086,2025-01-19T16:00:39,961.72,10,Other,Region 2
3144,2025-01-30T19:58:32,2675.34,17,Female,Region 5
6889,2025-03-07T16:10:25,1106.37,54,Female,Region 6
10895,2025-04-14T13:34:39,297.23,11,Male,Region 1
6212,2025-02-28T19:04:15,798.55,72,Other,Region 6
11098,2025-04-16T11:58:20,1106.45,71,Male,Region 2
12258,2025-04-26T09:27:46,1379.74,43,Male,Region 8
14792,2025-05-20T21:37:57,805.23,51,Other,Region 1
2852,2025-01-27T07:00:59,1589.48,75,Other,Region 8
10085,2025-04-05T08:50:46,297.46,53,Other,Region 7
9325,2025-03-30T18:26:05,1010.49,40,Male,Region 3
4931,2025-02-17T13:14:44,1339.16,65,Male,Region 6
6654,2025-03-05T13:24:57,827.34,61,Female,Region 7
8978,2025-03-26T21:32:22,1344.09,64,Female,Region 7
13660,2025-05-08T17:33:21,471.2,59,Male,Region 3
7,2025-01-01T15:15:58,567.73,23,Other,Region 2
4979,2025-02-17T13:04:20,491.84,50,Male,Region 7
4701,2025-02-14T12:29:15,1025.56,13,Female,Region 7
3444,2025-02-03T14:19:36,820.29,46,Female,Region 2
7044,2025-03-08T09:43:47,1436.03,25,Female,Region 8
12874,2025-05-01T21:00:39,1268.13,70,Female,Region 7
9503,2025-03-31T13:04:32,480.51,12,Other,Region 9
9940,2025-04-04T10:28:03,509.83,34,Female,Region 3
10727,2025-04-12T18:27:44,486.86,11,Female,Region 4
5280,2025-02-19T06:46:59,1338.97,36,Female,Region 9
7619,2025-03-14T22:06:54,1421.37,15,Other,Region 9
7239,2025-03-10T16:26:45,288.84,22,Female,Region 9
7245,2025-03-10T21:06:28,185.19,20,Male,Region 5
11070,2025-04-16T12:14:36,1959.61,63,Female,Region 1
3502,2025-02-03T16:05:59,1406.27,59,Other,Region 7
8376,2025-03-21T14:28:19,217.08,49,Female,Region 9
7753,2025-03-15T10:17:25,1045.83,13,Other,Region 1
13005,2025-05-03T15:51:36,112.68,36,Male,Region 9
14765,2025-05-20T06:49:45,1332.51,49,Female,Region 10
13043,2025-05-03T10:56:40,955.12,53,Female,Region 10
12058,2025-04-24T12:45:58,54.16,32,Other,Region 10
2781,2025-01-27T07:53:14,47.63,47,Female,Region 4
10795,2025-04-13T14:58:03,962.3,28,Male,Region 9
1390,2025-01-13T10:15:46,267.61,30,Other,Region 1
4650,2025-02-14T09:40:17,2519.91,68,Female,Region 2
8446,2025-03-22T22:24:26,931.28,70,Male,Region 5
10877,2025-04-14T20:22:32,387.75,79,Female,Region 9
10371,2025-04-08T15:18:57,1173.52,38,Other,Region 6
10146,2025-04-06T11:07:49,1430.94,69,Male,Region 5
5492,2025-02-22T07:51:47,197.33,13,Other,Region 7
1531,2025-01-15T09:36:09,834.65,74,Male,Region 1
13410,2025-05-06T13:10:14,1136.48,22,Male,Region 1
12307,2025-04-27T09:43:36,521.6,22,Female,Region 2
3849,2025-02-07T15:47:12,1290.23,25,Female,Region 7
11024,2025-04-16T22:09:31,482.63,49,Other,Region 7
5086,2025-02-18T09:16:18,1167.57,52,Female,Region 2
3681,2025-02-05T19:49:05,375.68,65,Female,Region 9
13215,2025-05-05T12:23:28,286.86,36,Female,Region 9
3263,2025-01-31T20:34:10,512.77,31,Male,Region 8
2415,2025-01-24T15:47:53,2757.01,76,Female,Region 8
401,2025-01-04T13:48:32,1370.6,79,Male,Region 7
758,2025-01-08T20:56:06,1262.6,15,Other,Region 4
4012,2025-02-08T07:57:02,1790.0,28,Female,Region 3
7785,2025-03-16T18:49:48,1188.96,80,Female,Region 5
10016,2025-04-05T06:21:25,653.66,36,Female,Region 8
13923,2025-05-11T08:14:09,1389.24,59,Female,Region 10
12591,2025-04-29T15:37:02,1519.71,78,Other,Region 3
1194,2025-01-12T18:52:35,503.2,64,Female,Region 2
7462,2025-03-11T10:24:05,529.71,56,Other,Region 1
6791,2025-03-06T07:06:54,969.75,24,Other,Region 8
14519,2025-05-16T20:21:40,1393.9,11,Other,Region 2
10319,2025-04-08T16:51:38,2062.56,69,Female,Region 3
9432,2025-03-31T15:19:50,770.58,45,Female,Region 4
3186,2025-01-30T17:35:20,1976.65,13,Other,Region 10
11770,2025-04-22T21:48:10,2346.25,29,Male,Region 5
11410,2025-04-18T16:35:39,2041.55,54,Male,Region 3
6292,2025-03-01T19:03:00,668.85,39,Male,Region 4
8100,2025-03-18T12:15:11,1339.83,40,Male,Region 10
6548,2025-03-04T17:20:04,805.5,75,Male,Region 10
3998,2025-02-08T18:12:58,847.1,18,Female,Region 3
2418,2025-01-24T10:44:36,927.22,35,Female,Region 6
10749,2025-04-12T18:23:12,1703.11,55,Female,Region 5
11267,2025-04-17T10:41:46,287.6,65,Female,Region 6
91,2025-01-02T13:15:47,1271.46,27,Male,Region 10
14626,2025-05-18T06:00:10,288.26,17,Other,Region 1
12304,2025-04-27T20:48:21,185.64,20,Male,Region 3
14098,2025-05-12T11:04:58,982.62,72,Other,Region 9
12617,2025-04-30T06:37:49,296.8,67,Male,Region 4
15670,2025-05-31T06:34:44,871.14,19,Male,Region 2
1747,2025-01-17T21:03:37,832.31,34,Male,Region 1
12754,2025-04-30T10:40:01,1153.96,53,Female,Region 3
6966,2025-03-07T11:53:58,1033.18,75,Other,Region 6
3586,2025-02-04T16:37:09,702.03,26,Male,Region 3
2882,2025-01-27T09:44:48,1605.34,30,Male,Region 1
13175,2025-05-04T19:16:01,979.57,65,Other,Region 3
11402,2025-04-18T07:58:55,1455.86,19,Male,Region 9
8487,2025-03-22T09:15:39,1238.61,41,Other,Region 4
7612,2025-03-14T13:34:45,832.38,79,Female,Region 6
823,2025-01-09T19:24:20,1265.99,52,Other,Region 7
9133,2025-03-29T20:11:50,974.71,22,Female,Region 7
4083,2025-02-09T10:40:16,616.21,24,Male,Region 9
13900,2025-05-10T06:34:07,664.08,71,Other,Region 10
1989,2025-01-19T15:22:35,1391.28,15,Other,Region 8
7479,2025-03-12T16:12:18,1410.15,32,Other,Region 4
2185,2025-01-20T06:00:59,1138.15,36,Male,Region 4
13131,2025-05-04T08:50:23,2073.9,20,Female,Region 2
7613,2025-03-14T14:30:08,1908.84,43,Female,Region 10
10938,2025-04-14T06:49:24,1846.61,31,Female,Region 5
8703,2025-03-23T15:23:40,289.17,80,Male,Region 4
9158,2025-03-29T16:22:14,488.54,26,Male,Region 2
9756,2025-04-02T07:03:25,74.04,42,Male,Region 6
5199,2025-02-19T19:03:14,418.9,52,Male,Region 1
15466,2025-05-27T21:51:19,1328.21,76,Male,Region 2
14606,2025-05-18T22:41:17,1225.32,18,Female,Region 4
7252,2025-03-10T15:29:33,134.4,50,Male,Region 5
10038,2025-04-05T15:35:53,1877.24,76,Female,Region 8
13354,2025-05-06T18:10:51,371.25,44,Female,Region 1
11785,2025-04-22T20:33:19,940.08,23,Female,Region 4
14615,2025-05-18T19:11:01,209.88,47,Other,Region 3
8271,2025-03-20T12:40:59,1710.64,52,Other,Region 1
6992,2025-03-08T21:43:29,2429.07,62,Male,Region 9
13609,2025-05-08T16:42:11,346.1,42,Male,Region 5
14858,2025-05-21T21:17:21,932.54,57,Female,Region 7
8977,2025-03-26T06:01:15,674.44,31,Female,Region 8
7306,2025-03-10T07:29:47,376.21,47,Other,Region 5
14700,2025-05-19T07:13:46,184.92,69,Male,Region 8
2608,2025-01-25T09:03:13,763.8,22,Other,Region 7
12185,2025-04-26T15:24:37,767.35,46,Other,Region 6
14115,2025-05-12T15:00:56,1342.8,25,Male,Region 4
7778,2025-03-16T13:22:10,996.4,62,Other,Region 8
7374,2025-03-11T18:48:08,1284.72,58,Male,Region 7
4247,2025-02-10T22:18:31,1739.8,31,Female,Region 10
12318,2025-04-27T09:05:43,324.81,78,Female,Region 10
4051,2025-02-08T18:50:50,407.45,40,Male,Region 10
13761,2025-05-09T22:24:02,1694.32,28,Other,Region 4
10448,2025-04-09T08:37:50,1098.17,12,Other,Region 1
4544,2025-02-13T18:26:31,1111.58,80,Other,Region 8
15481,2025-05-28T19:36:27,956.54,63,Other,Region 8
12742,2025-04-30T11:53:42,508.41,19,Female,Region 4
8541,2025-03-22T14:31:27,408.1,56,Other,Region 7
7940,2025-03-17T16:58:36,286.35,27,Other,Region 4
10269,2025-04-07T16:16:46,1555.73,23,Female,Region 5
3920,2025-02-08T10:36:14,1618.19,65,Female,Region 5
4500,2025-02-12T20:01:21,1518.12,47,Female,Region 6
7207,2025-03-10T12:16:56,523.49,22,Female,Region 8
1270,2025-01-12T17:10:41,121.84,26,Male,Region 5
11691,2025-04-21T19:48:09,968.31,55,Female,Region 4
4682,2025-02-14T11:11:42,1517.23,18,Other,Region 6
3842,2025-02-07T18:30:39,1308.93,77,Other,Region 3
4452,2025-02-12T14:53:36,1335.75,68,Female,Region 6
5503,2025-02-22T06:42:35,1419.89,26,Male,Region 1
5239,2025-02-19T08:59:25,431.22,13,Female,Region 8
14632,2025-05-18T06:21:32,1442.09,62,Male,Region 4
8850,2025-03-25T17:12:26,1696.09,24,Female,Region 5
1321,2025-01-13T15:46:57,235.25,44,Other,Region 5
2268,2025-01-22T18:00:15,945.05,73,Female,Region 7
2472,2025-01-24T12:23:39,249.74,48,Male,Region 5
3789,2025-02-06T13:07:56,408.68,20,Other,Region 2
6276,2025-03-01T13:47:24,276.14,74,Other,Region 3
11370,2025-04-18T15:11:33,913.26,53,Female,Region 5
2504,2025-01-25T12:51:03,1806.13,75,Female,Region 7
11574,2025-04-20T10:21:13,476.02,48,Other,Region 6
3506,2025-02-03T18:37:15,1299.4,48,Female,Region 9
1053,2025-01-10T08:23:02,717.26,59,Other,Region 6
6798,2025-03-06T07:04:47,841.19,23,Male,Region 5
6679,2025-03-05T21:45:11,1353.93,32,Male,Region 7
5422,2025-02-21T11:13:25,928.63,61,Male,Region 9
8891,2025-03-26T20:44:20,2000.57,52,Other,Region 4
7634,2025-03-14T11:27:19,1258.02,45,Female,Region 8
6813,2025-03-06T18:29:51,461.26,10,Female,Region 5
1021,2025-01-10T20:22:16,1033.59,19,Female,Region 4
3389,2025-02-02T18:11:02,1180.33,47,Female,Region 9
13647,2025-05-08T18:52:11,986.3,59,Female,Region 9
6884,2025-03-07T06:46:43,926.32,39,Male,Region 4
6382,2025-03-02T08:51:04,1244.85,23,Female,Region 6
14825,2025-05-20T22:47:49,1341.74,23,Other,Region 8
12613,2025-04-30T19:10:52,1013.1,49,Female,Region 8
9570,2025-04-01T22:50:52,532.65,56,Male,Region 4
11396,2025-04-18T13:51:08,612.9,18,Other,Region 7
321,2025-01-03T08:38:55,2576.4,39,Male,Region 4
14037,2025-05-11T06:29:05,778.88,32,Female,Region 6
14429,2025-05-16T15:29:20,2968.34,13,Male,Region 10
12544,2025-04-29T15:14:41,48.24,26,Other,Region 1
9433,2025-03-31T15:27:28,1823.21,33,Other,Region 7
6233,2025-02-28T08:29:06,250.2,24,Other,Region 10
7815,2025-03-16T22:43:58,1134.37,73,Other,Region 5
97,2025-01-02T14:27:06,1646.4,11,Other,Region 3
5764,2025-02-24T09:07:08,113.91,58,Other,Region 7
4893,2025-02-16T19:09:14,1509.46,77,Male,Region 9
12345,2025-04-28T20:18:29,398.66,51,Female,Region 7
6390,2025-03-02T20:29:48,1831.4,67,Female,Region 8
13983,2025-05-11T06:22:10,17.14,38,Female,Region 9
14609,2025-05-18T13:59:31,1739.4,17,Male,Region 1
13693,2025-05-09T22:03:40,111.49,67,Other,Region 6
6866,2025-03-06T15:11:14,280.36,50,Male,Region 9
8819,2025-03-25T17:57:56,1096.28,76,Other,Region 10
12248,2025-04-26T20:06:53,325.26,79,Other,Region 7
12037,2025-04-24T17:41:22,1250.13,21,Other,Region 9
8948,2025-03-26T09:54:17,1570.26,57,Male,Region 9
15143,2025-05-24T06:33:49,1898.95,79,Other,Region 5
9884,2025-04-04T19:05:15,1464.95,19,Female,Region 8
15581,2025-05-29T16:00:59,334.52,14,Female,Region 6
3614,2025-02-04T08:01:07,1387.29,75,Female,Region 7
8000,2025-03-18T20:55:30,628.98,43,Other,Region 7
3596,2025-02-04T18:04:32,784.38,29,Other,Region 7
4472,2025-02-12T19:48:47,210.0,11,Male,Region 8
